skillid,type,subtype,color,rare,iconskill,iconlevel,icontarget,isPercent,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14,lv15,lv16,lv17,lv18,lv19,lv20,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10
20130201,1,13,Colorbar_red,3,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20130301,1,16,Colorbar_red,4,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20130401,1,19,Colorbar_red,5,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20140001,1,6,Colorbar_red,1,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20140101,1,11,Colorbar_red,2,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20140201,1,12,Colorbar_red,3,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20140301,1,15,Colorbar_red,4,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20140401,1,18,Colorbar_red,5,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121001,1,5+7,Colorbar_red,6,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121101,1,5+7+10,Colorbar_red,12,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121201,1,5+7+10+14,Colorbar_red,20,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121301,1,7+10,Colorbar_red,10,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121401,1,10+14,Colorbar_red,14,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121501,1,7+10+14,Colorbar_red,18,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121601,1,14+17,Colorbar_red,18,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20121701,1,7+10+14+17,Colorbar_red,28,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131001,1,4+8,Colorbar_red,6,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131101,1,4+8+13,Colorbar_red,12,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131201,1,4+8+13+16,Colorbar_red,20,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131301,1,8+13,Colorbar_red,10,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131401,1,13+16,Colorbar_red,14,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131501,1,8+13+16,Colorbar_red,18,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131601,1,16+19,Colorbar_red,18,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20131701,1,8+13+16+19,Colorbar_red,28,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141001,1,6+11,Colorbar_red,6,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141101,1,6+11+12,Colorbar_red,12,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141201,1,6+11+12+15,Colorbar_red,20,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141301,1,11+12,Colorbar_red,10,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141401,1,12+15,Colorbar_red,14,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141501,1,11+12+15,Colorbar_red,18,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141601,1,15+18,Colorbar_red,18,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20141701,1,11+12+15+18,Colorbar_red,28,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20122001,1,5+7+10+14+17,Colorbar_red,45,Attack,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20132001,1,4+8+13+16+19,Colorbar_red,45,Attack,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20142001,1,6+11+12+15+18,Colorbar_red,45,Attack,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20150001,1,1+4+5+6,Colorbar_red,45,Attack,1,T1,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20150101,1,7+8+9+11,Colorbar_red,45,Attack,1,T2,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20150201,1,2+10+12+13,Colorbar_red,45,Attack,1,T3,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20150301,1,3+14+15+16,Colorbar_red,45,Attack,1,T4,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20150401,1,17+18+19+20,Colorbar_red,45,Attack,1,T5,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20160001,1,99,Colorbar_red,200,Attack,1,Troops,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
20510004,5,1,Colorbar_Gray,1,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20510104,5,9,Colorbar_Gray,2,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20510204,5,2,Colorbar_Gray,3,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20510304,5,3,Colorbar_Gray,4,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20510404,5,20,Colorbar_Gray,5,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20520004,5,5,Colorbar_Gray,1,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20520104,5,7,Colorbar_Gray,2,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20520204,5,10,Colorbar_Gray,3,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20520304,5,14,Colorbar_Gray,4,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20520404,5,17,Colorbar_Gray,5,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20530004,5,4,Colorbar_Gray,1,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20530104,5,8,Colorbar_Gray,2,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20530204,5,13,Colorbar_Gray,3,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20530304,5,16,Colorbar_Gray,4,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20530404,5,19,Colorbar_Gray,5,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20540004,5,6,Colorbar_Gray,1,Speed,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20540104,5,11,Colorbar_Gray,2,Speed,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20540204,5,12,Colorbar_Gray,3,Speed,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20540304,5,15,Colorbar_Gray,4,Speed,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20540404,5,18,Colorbar_Gray,5,Speed,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511004,5,1+9,Colorbar_Gray,6,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511104,5,1+9+2,Colorbar_Gray,12,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511204,5,1+9+2+3,Colorbar_Gray,20,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511304,5,9+2,Colorbar_Gray,10,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511404,5,2+3,Colorbar_Gray,14,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511504,5,9+2+3,Colorbar_Gray,18,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511604,5,3+20,Colorbar_Gray,18,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20511704,5,9+2+3+20,Colorbar_Gray,28,Speed,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521004,5,5+7,Colorbar_Gray,6,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521104,5,5+7+10,Colorbar_Gray,12,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521204,5,5+7+10+14,Colorbar_Gray,20,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521304,5,7+10,Colorbar_Gray,10,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521404,5,10+14,Colorbar_Gray,14,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521504,5,7+10+14,Colorbar_Gray,18,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521604,5,14+17,Colorbar_Gray,18,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20521704,5,7+10+14+17,Colorbar_Gray,28,Speed,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20531004,5,4+8,Colorbar_Gray,6,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20531104,5,4+8+13,Colorbar_Gray,12,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20531204,5,4+8+13+16,Colorbar_Gray,20,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20531304,5,8+13,Colorbar_Gray,10,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20531404,5,13+16,Colorbar_Gray,14,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20531504,5,8+13+16,Colorbar_Gray,18,Speed,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
